customer_id,first_name,last_name,email,phone,address1,address2,city,state_province,postal_code,country,signup_ts,marketing_opt_in,loyalty_tier,source_channel
2735,Freya,Taylor,ftaylor976@hotmail.com,(300) 627-5041,2322 Elm Ter,,Boston,MA,55105,USA,2022-08-23 17:11:35,FALSE,Green,In-Store
2736,Evelyn,Perez,eperez@outlook.com,(537) 414-9088,6388 Willow Blvd,,Ottawa,ON,K5G 3T8,Canada,2020-03-06 06:28:51,FALSE,Green,Ad Campaign
2737,Andre,Sanchez,andre_sanchez@icloud.com,(929) 620-8260,4711 Willow Way,,Grand Rapids,MI,49271,USA,2021-12-26 22:03:54,TRUE,Silver,In-Store
2738,José,Iyer,jiyer@proton.me,(603) 357-4308,5830 Myrtle Rd,,Buffalo,NY,34406,USA,2020-05-10 02:04:34,TRUE,Silver,In-Store
2739,Valentina,Johnson,valentina.johnson@outlook.com,(988) 546-4921,6900 Hawthorne Blvd,Apt 170,Quebec City,QC,H4X 0E6,Canada,2022-08-13 07:09:30,TRUE,Green,In-Store
2740,Renée,Dubois,rdubois@outlook.com,(584) 499-7818,470 Palm Ct,,Trenton,NJ,84331,USA,2024-08-28 15:52:36,TRUE,Silver,Referral
2741,Jacob,Ricci,jricci1631@aol.com,(616) 453-4222,6059 Vine Ln,Apt 270,Camas,WA,98093,USA,2022-01-14 19:02:15,FALSE,Green,In-Store
2742,Hiro,Tanaka,hiro.tanaka@yahoo.com,(937) 233-3679,6250 Pine Blvd,,Saint Paul,MN,56667,USA,2020-11-26 04:21:06,FALSE,Green,Online
2743,Benjamin,Kowalski,kowalski.benjamin@yahoo.com,(647) 982-9588,4930 Elm Ter,,Los Angeles,CA,91700,USA,2023-10-19 16:29:19,TRUE,Silver,Referral
2744,Khalil,McDonald,kmcdonald227@aol.com,(510) 310-4921,2077 Rose Way,,Hartford,CT,66762,USA,2021-02-26 10:22:03,TRUE,Green,In-Store
2745,Ibrahim,Rahman,irahman1478@gmail.com,(517) 595-5744,3129 Ivy Way,Apt 84,Tucson,AZ,85824,USA,2021-08-01 11:11:34,TRUE,Silver,Online
2746,Minato,Johansson,minato.johansson@outlook.com,(447) 240-3595,9660 Willow Ave,,Las Vegas,NV,89787,USA,2021-11-30 08:34:57,TRUE,Silver,In-Store
2747,Scarlett,Ramirez,ramirez.scarlett@gmail.com,(638) 461-4483,4554 Rose Blvd,,Phoenix,AZ,86248,USA,2020-05-28 12:31:36,TRUE,Green,Online
2748,Olivia,Smith,smith.olivia@yahoo.com,(283) 355-5321,2109 Willow Dr,,Houston,TX,73331,USA,2022-02-13 12:25:01,TRUE,Gold,Online
2749,Anika,Gupta,anikagupta428@icloud.com,(566) 871-5204,5200 Walnut Blvd,,Philadelphia,PA,18376,USA,2020-08-25 15:57:24,TRUE,Silver,Online
2750,Rafael,Okada,rafael_okada@yahoo.com,(724) 317-3526,6904 Cherry Ct,,Louisville,KY,42591,USA,2021-08-11 15:52:01,TRUE,Green,Online
2751,Lars,Rossi,lrossi@outlook.com,(520) 337-6452,8764 Willow Rd,,Los Angeles,CA,95323,USA,2025-01-30 00:28:13,FALSE,Emerald,Online
2752,Remy,Lopez,remy_lopez@gmail.com,(916) 488-6148,6154 Oak Rd,,Trenton,NJ,71867,USA,2020-01-07 05:49:12,FALSE,Emerald,In-Store
2753,Zoey,Begum,begum.zoey@icloud.com,(738) 544-6255,9389 Willow Ter,,Dallas,TX,88510,USA,2021-01-13 05:03:42,TRUE,Green,In-Store
2754,Jin,Kaur,kaur.jin5277@proton.me,(407) 688-8673,7454 Holly St,Apt 267,Orlando,FL,32985,USA,2022-02-28 20:35:21,FALSE,Silver,In-Store
2755,Levi,Singh,levi_singh@hotmail.com,(322) 895-3387,1594 Cedar St,Apt 74,Regina,SK,S5G 7S3,Canada,2021-05-18 21:52:30,FALSE,Green,In-Store
2756,Jackson,Laurent,jackson.laurent@proton.me,(952) 589-3125,1812 Elm Pl,,Oklahoma City,OK,74879,USA,2024-04-13 07:19:22,FALSE,Gold,Online
2757,Sora,Nowak,soranowak@icloud.com,(618) 447-1794,4407 Cedar Ln,,Miami,FL,33048,USA,2025-07-21 12:37:48,TRUE,Silver,Ad Campaign
2758,Mateus,Garcia,mateusgarcia@proton.me,(280) 545-7519,1754 Vine Rd,,Albany,NY,17307,USA,2020-09-28 11:57:47,FALSE,Green,In-Store
2759,Mateus,Kaur,mkaur@hotmail.com,(815) 507-3268,8641 Cedar Way,Apt 205,Ottawa,ON,N3M 4P4,Canada,2022-10-19 11:06:20,FALSE,Green,Ad Campaign
2760,Tae,Lee,taelee7664@aol.com,(555) 400-1741,5046 Pine Ct,Apt 266,Albuquerque,NM,87678,USA,2020-02-03 17:36:50,TRUE,Silver,In-Store
2761,Akira,Novak,akira_novak4562@outlook.com,(913) 669-5555,1741 Fir St,Apt 101,Fort Wayne,IN,47960,USA,2024-12-12 16:57:18,TRUE,Green,Online
2762,Greta,Johansson,gretajohansson@outlook.com,(939) 726-6580,5535 Ivy Ter,,Denver,CO,80898,USA,2025-07-11 16:31:32,FALSE,Silver,In-Store
2763,Levi,Rossi,lrossi@yahoo.com,(414) 339-6554,8556 Palm Pl,Apt 286,Buffalo,NY,13590,USA,2025-05-24 18:15:28,TRUE,Green,Online
2764,Zoë,Santos,zsantos3732@proton.me,(802) 922-1722,6169 Myrtle Ter,,Saint Louis,MO,63571,USA,2020-01-02 01:16:14,FALSE,Silver,In-Store
2765,Jacob,Perez,jacob_perez@hotmail.com,(733) 355-5215,9208 Rose Way,Apt 216,Camas,WA,98091,USA,2022-10-21 07:54:35,FALSE,Green,In-Store
2766,Chloé,Anderson,canderson@outlook.com,(638) 257-2647,3965 Pine Ave,,Grand Rapids,MI,49487,USA,2025-01-04 06:26:25,TRUE,Green,In-Store
2767,Theodore,Sanchez,theodoresanchez3283@icloud.com,(598) 269-9774,5843 Vine Pl,,Victoria,BC,V1B 9S6,Canada,2024-02-29 19:56:17,FALSE,Green,Online
2768,Haruki,Rodriguez,hrodriguez@proton.me,(936) 237-9448,5933 Willow Rd,,Victoria,BC,V7G 8C6,Canada,2022-03-15 10:39:58,TRUE,Gold,Instagram
2769,Renée,Lee,renéelee@yahoo.com,(656) 436-6398,5063 Pine St,,Birmingham,AL,36671,USA,2023-06-20 06:15:02,TRUE,Emerald,Online
2770,Hiro,Correia,hiro.correia@outlook.com,(884) 282-8658,7984 Laurel St,,Savannah,GA,31954,USA,2022-10-27 01:38:28,FALSE,Green,Online
2771,Benjamin,Mori,benjamin_mori@outlook.com,(683) 788-6671,8534 Sycamore Ct,Apt 126,Saint Louis,MO,63948,USA,2023-11-26 16:37:26,TRUE,Gold,In-Store
2772,Victoria,Lindberg,lindberg.victoria@outlook.com,(559) 990-6143,4443 Rose St,Apt 197,Kitchener,ON,P3A 4J8,Canada,2022-09-15 23:54:04,FALSE,Silver,Online
2773,Freya,Nakamura,freya_nakamura@outlook.com,(939) 909-5829,8158 Ivy Way,,Worcester,MA,22103,USA,2022-09-29 12:47:35,TRUE,Silver,Online
2774,Hana,Garcia,hana.garcia@aol.com,(450) 598-2003,1969 Oak Ln,Apt 136,Columbus,OH,44672,USA,2021-10-15 19:09:05,TRUE,Silver,In-Store
2775,Abigail,Kato,abigailkato9142@hotmail.com,(589) 699-1548,7029 Palm Ter,,Philadelphia,PA,16334,USA,2024-06-25 07:34:18,TRUE,Green,Online
2776,Ibrahim,Popov,ipopov@yahoo.com,(462) 882-6834,8437 Laurel St,,Charlotte,NC,27192,USA,2021-12-11 05:08:05,TRUE,Gold,Online
2777,Karim,Rossi,karimrossi3341@yahoo.com,(769) 991-1226,4020 Walnut Ct,Apt 120,Minneapolis,MN,55040,USA,2022-07-12 10:30:40,FALSE,Gold,Online
2778,Isha,Silva,isilva5458@yahoo.com,(639) 636-1581,6874 Holly Pl,,New Haven,CT,61028,USA,2024-01-13 14:49:57,FALSE,Green,Online
2779,Ava,Kimura,akimura@proton.me,(495) 278-5324,8214 Sycamore Ln,,Bangor,ME,49630,USA,2020-08-09 00:16:18,TRUE,Silver,In-Store
2780,Yuna,Kato,yunakato@icloud.com,(952) 599-8064,4283 Laurel Ter,Apt 300,Fort Collins,CO,80026,USA,2021-03-25 23:26:54,TRUE,Gold,Online
2781,Emma,Sanchez,emma.sanchez@icloud.com,(828) 458-8675,3719 Vine Ln,Apt 26,Provo,UT,84430,USA,2023-08-23 19:04:58,TRUE,Gold,In-Store
2782,Yusuf,Suzuki,yusuf.suzuki7249@yahoo.com,(870) 249-1042,1285 Birch Ln,Apt 260,Montgomery,AL,36812,USA,2024-12-17 20:47:14,FALSE,Silver,Online
2783,Neel,Thomas,neelthomas@gmail.com,(887) 515-7177,8950 Poplar Dr,,Birmingham,AL,35640,USA,2022-04-16 22:00:10,TRUE,Silver,Online
2784,Omar,Wilson,omar_wilson@icloud.com,(962) 857-1296,1238 Cherry Pl,Apt 226,Phoenix,AZ,86339,USA,2020-03-25 12:51:01,FALSE,Green,Online
2785,Leila,Jackson,leila.jackson@icloud.com,(592) 696-8841,1340 Vine Ct,,Norfolk,VA,20603,USA,2022-09-07 21:51:31,FALSE,Silver,Online
2786,Mohamed,Nakamura,mnakamura@proton.me,(463) 390-5242,3227 Poplar Blvd,,Edmonton,AB,T8E 8S4,Canada,2020-01-04 08:43:12,TRUE,Green,Online
2787,Łukasz,Lambert,łukaszlambert@hotmail.com,(797) 980-8632,1466 Poplar Ln,,Provo,UT,84607,USA,2021-11-15 08:20:59,TRUE,Green,Online
2788,Omar,Anderson,omaranderson@outlook.com,(383) 786-3126,3293 Walnut Blvd,Apt 17,Jacksonville,FL,34988,USA,2025-08-06 06:04:09,TRUE,Green,Online
2789,Dae,Ramirez,dramirez2212@proton.me,(511) 559-2625,4954 Walnut Ct,Apt 99,San Jose,CA,94745,USA,2023-02-12 22:18:37,TRUE,Green,In-Store
2790,Dae,Petrov,dpetrov@hotmail.com,(754) 980-8072,8599 Walnut Ave,,London,ON,P8A 9S8,Canada,2022-04-10 10:24:07,FALSE,Silver,Online
2791,Imran,Wilson,iwilson9893@proton.me,(433) 759-1391,4187 Holly Dr,,Bangor,ME,49521,USA,2020-05-01 18:31:02,FALSE,Green,In-Store
2792,Emma,Suzuki,emma_suzuki619@gmail.com,(435) 346-3828,8860 Holly Rd,,Orlando,FL,32705,USA,2021-11-10 07:49:35,FALSE,Gold,Online
2793,Hana,Gonzalez,hgonzalez@icloud.com,(965) 924-6133,9641 Juniper St,,Fresno,CA,92420,USA,2021-12-20 09:43:20,TRUE,Gold,Online
2794,Marco,Ricci,mricci6768@aol.com,(254) 364-8657,324 Vine Rd,,Fort Wayne,IN,46228,USA,2021-11-02 19:27:14,FALSE,Silver,Online
2795,Nadia,Boucher,nadia_boucher2553@proton.me,(867) 476-7504,7724 Oak St,,Quebec City,QC,J0S 1P1,Canada,2020-12-23 20:44:28,TRUE,Silver,Online
2796,Anaya,Wilson,anayawilson2670@gmail.com,(751) 591-3984,490 Oak Blvd,,Tacoma,WA,98964,USA,2020-12-01 19:22:52,FALSE,Gold,In-Store
2797,Camila,Thomas,camila.thomas1009@aol.com,(688) 855-6341,6491 Birch Blvd,,Birmingham,AL,36745,USA,2024-07-11 18:27:20,TRUE,Gold,In-Store
2798,Olivia,Hernandez,olivia_hernandez@gmail.com,(461) 256-7175,448 Fir Ln,Apt 136,Meridian,ID,83457,USA,2025-05-06 21:12:12,TRUE,Green,Online
2799,Emily,Taylor,taylor.emily9920@hotmail.com,(948) 822-9662,846 Sycamore Blvd,Apt 207,Reno,NV,89766,USA,2022-06-11 07:03:18,TRUE,Silver,In-Store
2800,Sora,Silva,silva.sora3334@yahoo.com,(657) 552-5913,7523 Holly Ln,,Providence,RI,29147,USA,2022-10-26 13:59:29,TRUE,Gold,Ad Campaign
2801,Thiago,Choi,choi.thiago9068@proton.me,(310) 478-9454,4831 Ash Blvd,Apt 208,Miami,FL,33516,USA,2024-05-05 07:29:35,TRUE,Silver,In-Store
2802,Akira,Hernandez,ahernandez@hotmail.com,(823) 256-3443,299 Walnut Pl,Apt 221,Saint Louis,MO,63884,USA,2024-09-20 04:04:00,FALSE,Silver,Online
2803,Zoey,Silva,silva.zoey@hotmail.com,(850) 439-3487,788 Rose Way,Apt 280,Salt Lake City,UT,84018,USA,2022-03-27 09:54:49,TRUE,Silver,Online
2804,Łukasz,Moore,łukasz.moore@outlook.com,(251) 269-3341,2853 Laurel Way,Apt 70,Portland,ME,40082,USA,2023-05-12 16:50:27,TRUE,Emerald,In-Store
2805,Elijah,Tanaka,elijah_tanaka@yahoo.com,(381) 638-4589,725 Palm Ln,Apt 99,Raleigh,NC,28712,USA,2023-05-21 12:00:42,TRUE,Silver,In-Store
2806,Emma,van den Berg,evan den berg@gmail.com,(470) 645-6226,8607 Spruce Pl,Apt 226,Kansas City,MO,65688,USA,2022-04-09 19:23:23,TRUE,Green,In-Store
2807,Alexander,Ricci,alexander_ricci@proton.me,(777) 808-3359,9722 Walnut Ct,,Saint John,NB,E8X 1E8,Canada,2020-06-05 12:33:21,TRUE,Gold,Online
2808,Anaya,Santos,anayasantos@yahoo.com,(649) 347-1033,2941 Palm Ln,,Fresno,CA,90131,USA,2022-09-27 17:58:13,TRUE,Green,Online
2809,Elizabeth,Thomas,ethomas1110@outlook.com,(228) 765-3162,8510 Walnut St,,Orlando,FL,33270,USA,2020-12-11 22:59:40,TRUE,Gold,In-Store
2810,Yuna,Dubois,dubois.yuna7435@proton.me,(261) 226-1849,3463 Spruce Blvd,Apt 36,Portland,ME,46275,USA,2021-09-10 21:01:38,TRUE,Silver,Online
2811,Henry,Martin,henry.martin@proton.me,(543) 358-7532,1281 Juniper Ln,,Minneapolis,MN,56655,USA,2024-05-01 12:35:39,FALSE,Green,Online
2812,Anika,Novak,anika_novak@icloud.com,(413) 774-5069,8523 Alder Blvd,,Seattle,WA,98113,USA,2021-03-28 10:55:37,TRUE,Green,In-Store
2813,Imran,Moore,imran_moore@gmail.com,(478) 306-9110,8396 Spruce Pl,,Savannah,GA,39824,USA,2024-11-22 10:53:04,FALSE,Silver,In-Store
2814,Khalil,Lombardi,khalil.lombardi@proton.me,(800) 331-6614,1742 Juniper Way,,Atlanta,GA,39849,USA,2020-09-12 12:12:10,TRUE,Gold,Online
2815,Lena,Watanabe,lwatanabe@proton.me,(538) 414-2264,5213 Cherry Dr,Apt 186,Tacoma,WA,99477,USA,2024-01-25 05:58:07,FALSE,Silver,In-Store
2816,Mohamed,Ferreira,mohamed.ferreira@icloud.com,(877) 510-6501,7680 Cherry Dr,,Tacoma,WA,98697,USA,2025-05-31 04:02:16,TRUE,Silver,Online
2817,Neel,Lefevre,neel.lefevre6210@outlook.com,(693) 741-6987,1667 Cherry Way,,Philadelphia,PA,18365,USA,2025-07-04 17:47:19,FALSE,Green,Online
2818,Neel,Kaur,neel_kaur@hotmail.com,(758) 672-8313,4768 Cherry Ct,,Birmingham,AL,35888,USA,2020-11-27 01:22:28,TRUE,Green,Online
2819,Levi,Rodriguez,levirodriguez4377@gmail.com,(729) 953-2704,6367 Palm St,,Meridian,ID,83364,USA,2023-11-28 11:00:54,FALSE,Silver,Online
2820,Johan,Ricci,johan_ricci@proton.me,(230) 814-5612,3488 Maple Ln,,Lexington,KY,40853,USA,2022-02-16 20:38:40,TRUE,Green,In-Store
2821,Priya,O'Connor,priyao'connor@hotmail.com,(472) 380-6904,4162 Juniper Ln,,Phoenix,AZ,86025,USA,2023-09-10 17:31:19,TRUE,Silver,Referral
2822,Sebastian,Lindberg,slindberg7227@yahoo.com,(660) 246-5497,3255 Hawthorne Way,,Tucson,AZ,85125,USA,2022-03-01 05:25:33,FALSE,Green,Online
2823,Nadia,Kimura,nadia.kimura@proton.me,(891) 578-3735,612 Laurel Ct,Apt 23,Fort Collins,CO,80613,USA,2020-03-17 03:54:53,TRUE,Silver,Online
2824,Harper,O'Connor,harpero'connor@gmail.com,(955) 244-8498,8799 Ash Dr,,Hartford,CT,65119,USA,2025-06-17 21:36:49,TRUE,Gold,In-Store
2825,Remy,Correia,correia.remy@aol.com,(457) 489-5307,9483 Myrtle Pl,,Raleigh,NC,27872,USA,2024-02-27 14:19:24,FALSE,Silver,Online
2826,Lars,Silva,lars.silva9238@gmail.com,(241) 403-5110,6645 Alder Ct,,Regina,SK,S0R 1B9,Canada,2024-09-11 18:52:06,TRUE,Green,In-Store
2827,Priya,Lee,lee.priya@proton.me,(362) 811-8214,8198 Myrtle Ln,Apt 62,Cincinnati,OH,44710,USA,2020-09-29 02:02:37,TRUE,Green,In-Store
2828,Rohan,Das,das.rohan460@gmail.com,(725) 537-6353,9622 Holly Way,,Portland,OR,97565,USA,2024-05-08 21:13:04,TRUE,Silver,Online
2829,Farah,Garcia,farah.garcia@yahoo.com,(977) 396-6292,392 Cherry Blvd,,Springfield,IL,62229,USA,2022-07-23 04:29:14,TRUE,Gold,Online
2830,Rohan,McDonald,rohan.mcdonald@icloud.com,(346) 647-2211,5748 Maple Ave,,Ottawa,ON,N0X 7W6,Canada,2023-08-09 23:25:22,FALSE,Silver,Instagram
2831,Henry,Anderson,henry.anderson@hotmail.com,(436) 622-1510,3444 Rose Ter,,London,ON,P1R 2L1,Canada,2025-01-14 12:26:10,FALSE,Silver,Online
2832,Suzu,Pereira,spereira@aol.com,(598) 899-7129,4956 Magnolia Blvd,,Toronto,ON,P3C 5P9,Canada,2020-02-13 06:12:45,FALSE,Silver,Online
2833,Zoë,Das,zoëdas@outlook.com,(750) 268-3067,1375 Birch Rd,,Kitchener,ON,P8J 7V2,Canada,2022-04-24 19:03:51,TRUE,Green,In-Store
2834,Jackson,Desai,jackson_desai2440@gmail.com,(643) 542-7689,3999 Spruce Ter,,Calgary,AB,T9R 3B8,Canada,2023-04-17 15:53:49,TRUE,Green,Online
2835,Dae,Brown,daebrown@gravesgreenery.com,(257) 408-8280,118 Juniper Dr,,Newark,NJ,89366,USA,2024-05-27 00:46:11,TRUE,Silver,Online
2836,Priya,Andersson,priyaandersson@gmail.com,(263) 814-2463,3224 Fir Way,Apt 139,Spokane,WA,98572,USA,2023-05-24 10:15:59,TRUE,Emerald,Online
2837,Yuri,Ramirez,yuri_ramirez7868@outlook.com,(862) 735-8061,6888 Rose Ave,,Birmingham,AL,36397,USA,2021-10-15 17:43:21,TRUE,Green,Ad Campaign
2838,Lars,Lewis,larslewis@aol.com,(617) 535-7413,4198 Juniper Pl,,Richmond,BC,V5G 4C7,Canada,2025-06-23 00:10:02,FALSE,Green,Online
2839,Amari,Mori,mori.amari@outlook.com,(370) 706-3851,3958 Palm St,,Trenton,NJ,74779,USA,2023-08-10 08:48:01,FALSE,Green,Instagram
2840,Emily,Ishikawa,eishikawa71553@gmail.com,(774) 827-2244,3537 Juniper Ln,Apt 76,Wilmington,DE,19917,USA,2022-05-08 20:24:25,TRUE,Gold,Online
2841,Alexander,Lambert,alexanderlambert@yahoo.com,(817) 489-8120,7099 Maple Ave,Apt 56,Mesa,AZ,85027,USA,2023-01-15 04:42:09,TRUE,Emerald,In-Store
2842,Emir,McDonald,emir.mcdonald@gmail.com,(962) 205-8568,6601 Pine Dr,Apt 271,Saint Louis,MO,63636,USA,2024-07-24 09:15:27,FALSE,Green,In-Store
2843,Farah,Begum,farahbegum@yahoo.com,(454) 593-3670,8776 Rose Ave,,Provo,UT,84076,USA,2021-08-27 07:19:59,TRUE,Silver,Instagram
2844,Johan,Hernandez,johan_hernandez@yahoo.com,(755) 796-4282,3690 Ash Way,Apt 51,Buffalo,NY,118350,USA,2024-11-15 13:54:57,TRUE,Green,Online
2845,Olivia,Ito,ito.olivia@icloud.com,(787) 615-4710,6884 Juniper Ct,,Rochester,NY,50447,USA,2023-10-28 03:42:17,FALSE,Green,In-Store
2846,Ingrid,Jones,ingridjones@icloud.com,(773) 821-1025,2595 Willow Way,,Madison,WI,53207,USA,2022-06-25 23:05:05,TRUE,Green,Online
2847,Michael,Kobayashi,michael.kobayashi@proton.me,(555) 858-7525,8612 Sycamore Blvd,Apt 88,Seattle,WA,98986,USA,2024-06-14 03:08:47,FALSE,Green,In-Store
2848,Ava,Anderson,anderson.ava@hotmail.com,(862) 485-3746,9425 Willow Ave,,Denver,CO,80832,USA,2021-09-01 18:49:32,TRUE,Silver,Online
2849,Talia,Choi,tchoi@gmail.com,(647) 285-4703,5036 Rose Ln,,Kitchener,ON,K5K 4T6,Canada,2024-10-30 12:45:45,TRUE,Emerald,Online
2850,Chloé,Matsumoto,matsumoto.chloé7340@icloud.com,(575) 525-8764,4486 Cedar Dr,,San Diego,CA,94884,USA,2022-12-27 11:09:41,FALSE,Green,Online
2851,Jackson,Perez,jackson.perez@aol.com,(686) 575-9749,5734 Alder St,,Spokane,WA,98254,USA,2020-12-24 01:37:26,FALSE,Silver,Online
2852,Anita,de la Cruz,de la cruz.anita4548@hotmail.com,(973) 321-8774,9040 Cherry Ln,,Pittsburgh,PA,15374,USA,2023-03-09 22:09:10,TRUE,Green,In-Store
2853,Soo,Okada,soo.okada532@hotmail.com,(204) 826-2632,5157 Fir Dr,,Salt Lake City,UT,84740,USA,2022-06-08 22:02:34,TRUE,Silver,In-Store
2854,Étienne,Costa,écosta@hotmail.com,(449) 381-1261,8815 Birch Blvd,Apt 163,Grand Rapids,MI,49819,USA,2020-08-04 11:05:29,FALSE,Silver,Online
2855,Scarlett,Johnson,sjohnson6276@hotmail.com,(413) 690-3709,1927 Vine Pl,,Oklahoma City,OK,73965,USA,2021-03-09 04:55:43,TRUE,Green,In-Store
2856,Mira,Kaur,mira_kaur@icloud.com,(608) 792-5489,171 Cedar Ter,,Charlotte,NC,28739,USA,2023-10-25 13:35:05,FALSE,Silver,Online
2857,Daniel,Kato,dkato3116@icloud.com,(320) 776-3402,3864 Elm Ct,,Regina,SK,S6K 6A3,Canada,2022-09-01 11:55:21,FALSE,Green,In-Store
2858,Henry,Correia,henry.correia@hotmail.com,(525) 773-7945,5227 Holly St,,Philadelphia,PA,17587,USA,2020-06-08 00:37:17,FALSE,Green,In-Store
2859,Chloé,Greco,chloé_greco@yahoo.com,(230) 622-8522,7753 Myrtle Ln,,Indianapolis,IN,47352,USA,2020-08-27 18:12:47,FALSE,Silver,Online
2860,Minato,Martinez,martinez.minato@outlook.com,(816) 305-4311,8919 Ivy Ave,,Richmond,BC,V6N 1N3,Canada,2025-05-21 14:12:52,TRUE,Green,Online
2861,Olivia,Matsumoto,olivia.matsumoto@proton.me,(497) 653-7397,3281 Birch Dr,,Worcester,MA,24665,USA,2025-05-23 17:29:18,FALSE,Green,Online
2862,Esme,Lee,lee.esme@proton.me,(276) 906-4635,6424 Ivy Ave,,Norfolk,VA,21063,USA,2024-09-05 03:55:09,FALSE,Green,Instagram
2863,Madison,Kaur,madisonkaur@proton.me,(525) 686-3964,7852 Myrtle Way,,Hartford,CT,69560,USA,2023-01-18 02:26:17,FALSE,Green,Online
2864,Lars,Thompson,lars_thompson@aol.com,(783) 519-4535,3158 Rose Ave,,Providence,RI,29904,USA,2023-08-12 11:50:54,FALSE,Silver,Referral
2865,Neel,Abe,abe.neel@yahoo.com,(827) 444-1659,6973 Juniper Ln,,Dallas,TX,79242,USA,2025-04-08 06:59:28,FALSE,Green,Online
2866,Sora,Johansson,sora.johansson@icloud.com,(229) 616-4309,2775 Hawthorne Blvd,Apt 10,Regina,SK,S5R 5G0,Canada,2020-04-09 11:29:40,FALSE,Silver,Online
2867,Sora,de la Cruz,sde la cruz@aol.com,(861) 992-9226,6445 Poplar Dr,Apt 266,Surrey,BC,V3K 2V9,Canada,2022-04-01 13:05:55,TRUE,Gold,In-Store
2868,Meera,Abe,meera_abe@gmail.com,(896) 594-7583,3962 Fir Blvd,,Seattle,WA,98116,USA,2022-09-29 05:56:20,FALSE,Silver,Online
2869,Emir,Clark,emir.clark@outlook.com,(514) 518-1504,5876 Cherry Ave,Apt 47,Boise,ID,83430,USA,2022-12-23 21:53:03,TRUE,Green,In-Store
2870,Emir,Davis,emirdavis@icloud.com,(911) 691-9959,3208 Hawthorne St,,Spokane,WA,98620,USA,2024-05-28 20:17:01,TRUE,Green,Online
2871,Isha,Kimura,isha_kimura2016@yahoo.com,(608) 881-1245,8194 Alder Blvd,,Tucson,AZ,86377,USA,2022-06-06 01:40:10,FALSE,Gold,In-Store
2872,Victoria,Lambert,victoria_lambert@icloud.com,(984) 928-1467,5961 Palm Ter,,Cleveland,OH,45124,USA,2024-06-11 04:57:40,TRUE,Green,In-Store
2873,Mia,Boucher,mboucher8785@proton.me,(770) 479-4803,9163 Walnut Ct,,Edmonton,AB,T0J 4C4,Canada,2025-02-28 03:12:20,FALSE,Silver,Online
2874,Andre,Brown,abrown@gmail.com,(348) 354-7575,8150 Lilac Way,Apt 194,Philadelphia,PA,15641,USA,2024-02-12 11:12:34,FALSE,Gold,Online
2875,Elijah,Jones,ejones@gmail.com,(215) 272-8517,1973 Juniper Pl,,Richmond,VA,23118,USA,2021-01-29 19:38:17,FALSE,Green,Online
2876,Thiago,Watanabe,twatanabe3107@outlook.com,(764) 595-1734,51 Sycamore Ln,,Boston,MA,55079,USA,2024-08-19 22:19:04,TRUE,Silver,In-Store
2877,Renée,Silva,renée.silva@hotmail.com,(495) 445-6198,6768 Cedar Blvd,,Austin,TX,79711,USA,2024-06-12 09:17:15,FALSE,Gold,Online
2878,Noémie,Tanaka,tanaka.noémie@yahoo.com,(889) 760-1774,480 Willow Ct,,Fort Wayne,IN,47004,USA,2024-08-22 19:20:19,TRUE,Green,Online
2879,Anika,Correia,acorreia2827@aol.com,(225) 859-1601,809 Rose Ter,,Vancouver,BC,V8G 0B5,Canada,2023-07-10 17:24:01,FALSE,Silver,Referral
2880,Mina,Sato,mina_sato@outlook.com,(473) 740-9367,9886 Alder Ave,,Los Angeles,CA,95681,USA,2025-08-21 15:17:20,FALSE,Green,Online
2881,Emir,Lee,lee.emir838@gmail.com,(745) 412-3981,591 Willow Rd,,New Orleans,LA,70426,USA,2020-11-17 19:05:42,TRUE,Green,Instagram
2882,Thiago,Brown,tbrown721@gravesgreenery.com,(660) 853-1128,7870 Willow Ter,,Worcester,MA,55185,USA,2023-10-09 05:00:50,FALSE,Green,Online
2883,Esme,Das,esme.das@aol.com,(797) 722-4393,883 Cedar Blvd,,Saint Paul,MN,56770,USA,2020-10-07 10:03:08,TRUE,Green,In-Store
2884,Hiro,Sato,hiro_sato@hotmail.com,(583) 787-3065,3159 Laurel Rd,,San Jose,CA,95015,USA,2025-01-22 15:43:50,TRUE,Silver,In-Store
2885,Michael,Petrov,michael_petrov@aol.com,(379) 532-1471,2100 Oak Pl,,Phoenix,AZ,85103,USA,2021-05-10 18:17:04,TRUE,Silver,Online
2886,Valentina,Garcia,valentina.garcia9173@hotmail.com,(536) 546-4535,6614 Holly Ter,,Birmingham,AL,35276,USA,2021-07-24 13:34:22,TRUE,Silver,Online
2887,Noah,Jones,jones.noah8475@outlook.com,(649) 631-3735,9326 Juniper Dr,,New Orleans,LA,70280,USA,2023-04-24 13:39:33,TRUE,Emerald,Online
2888,Anika,Santos,asantos@gmail.com,(600) 667-2236,3557 Myrtle Ter,,Norfolk,VA,20709,USA,2025-02-21 21:42:22,FALSE,Green,Referral
2889,Emily,Lewis,emilylewis@aol.com,(970) 653-6710,3699 Spruce Dr,,Portland,ME,40794,USA,2020-07-07 04:27:33,FALSE,Green,Online
2890,Oliver,Smirnov,oliver.smirnov@aol.com,(389) 221-5459,8851 Elm Ave,Apt 293,Hamilton,ON,L1H 6S4,Canada,2021-04-06 04:12:13,TRUE,Silver,Online
2891,Thiago,Abe,thiagoabe@gmail.com,(228) 760-2630,7362 Rose Blvd,Apt 137,Madison,WI,53161,USA,2024-06-09 21:44:32,TRUE,Silver,Ad Campaign
