customer_id,first_name,last_name,email,phone,address1,address2,city,state_province,postal_code,country,signup_ts,marketing_opt_in,loyalty_tier,source_channel
3978,Olivia,Watson,olivia.watson@icloud.com,(898) 295-5209,1084 Juniper Ct,,Tampa,OR,37021,USA,2020-12-24 13:34:26,TRUE,Silver,Online
3979,Piper,Harrison,harrison.piper647@hotmail.com,(911) 738-3188,3757 Elm Ln,Apt 206,San Jose,NH,29075,USA,2020-01-08 07:38:41,FALSE,Emerald,Online
3980,Bryson,Barnes,brysonbarnes9854@icloud.com,(734) 231-8942,5190 Magnolia Dr,,Hartford,RI,26019,USA,2020-04-30 20:42:29,TRUE,Green,In-Store
3981,Brayden,Scott,scott.brayden3377@proton.me,(679) 586-1427,5039 Myrtle Way,,Hamilton,AB,H4A 5R8,Canada,2020-01-23 12:58:22,TRUE,Gold,In-Store
3982,Evelyn,Collins,ecollins@proton.me,(864) 570-6824,9298 Alder St,Apt 244,Santa Fe,LA,30469,USA,2025-02-11 16:23:07,FALSE,Green,Online
3983,Yuri,Howard,yuri_howard@outlook.com,(283) 706-4771,1914 Oak Ter,,San Jose,PA,43633,USA,2022-05-24 21:57:44,FALSE,Green,Online
3984,Declan,Cooper,cooper.declan@hotmail.com,(808) 601-9880,4772 Alder St,,Milwaukee,DE,23154,USA,2025-01-12 01:17:14,FALSE,Green,Referral
3985,Adalynn,Perez,aperez@aol.com,(793) 835-6192,4793 Vine Way,,Ottawa,QC,X1T 9M8,Canada,2025-02-06 22:39:49,TRUE,Green,In-Store
3986,Parker,Vargas,vargas.parker3330@hotmail.com,(660) 472-6903,1251 Ivy Ave,Apt 144,Raleigh,CT,83159,USA,2020-10-15 03:18:04,FALSE,Green,Online
3987,Hiro,Stevens,stevens.hiro@hotmail.com,(848) 716-8777,4491 Oak Way,Apt 107,Atlanta,MI,14192,USA,2024-11-13 16:54:39,TRUE,Silver,Online
3988,Riley,Morgan,morgan.riley8852@aol.com,(210) 802-4085,350 Hawthorne Ln,Apt 120,Phoenix,VT,35684,USA,2022-08-26 13:35:48,TRUE,Gold,Online
3989,Landon,Abe,landon.abe@proton.me,(619) 342-8316,9043 Hawthorne Dr,,St Paul,NH,23457,USA,2020-12-29 05:41:01,FALSE,Gold,In-Store
3990,Autumn,Garcia,agarcia2342@yahoo.com,(883) 627-2719,7985 Pine Rd,,Raleigh,ND,27126,USA,2024-11-10 06:16:32,FALSE,Green,Online
3991,Oliver,Howard,ohoward3539@yahoo.com,(903) 451-7572,7943 Oak Way,,Houston,OH,42173,USA,2020-03-01 21:46:57,FALSE,Green,In-Store
3992,Amelia,Romero,romero.amelia253@aol.com,(558) 735-7049,1507 Walnut Way,,Surrey,MB,K6H 1S9,Canada,2022-06-23 20:13:46,TRUE,Green,Online
3993,Andrew,Carter,andrewcarter@hotmail.com,(702) 418-8868,2905 Cherry St,Apt 174,Tampa,SD,57061,USA,2023-10-11 02:20:10,FALSE,Green,In-Store
3994,Landon,White,white.landon@aol.com,(769) 474-7802,3946 Laurel St,,Tampa,NE,58064,USA,2024-01-15 14:25:55,TRUE,Gold,Online
3995,Grace,Washington,gracewashington@aol.com,(981) 453-6713,8075 Magnolia Blvd,,Hamilton,QC,C5A 5X9,Canada,2021-03-05 03:58:50,TRUE,Gold,Online
3996,Eliana,Green,egreen@proton.me,(927) 391-2348,8468 Walnut Ln,Apt 90,Jacksonville,WV,27680,USA,2022-04-16 17:30:55,TRUE,Green,In-Store
3997,Willow,Shaw,willow_shaw7884@gmail.com,(519) 801-6644,2917 Spruce Rd,,Surrey,SK,J2Y 9Y1,Canada,2024-06-04 00:46:18,TRUE,Green,In-Store
3998,Aisha,Rivera,arivera5045@outlook.com,(912) 361-8004,1087 Holly St,Apt 10,Boston,NH,60980,USA,2020-09-15 00:07:58,FALSE,Green,Online
3999,Harrison,Foster,hfoster@icloud.com,(726) 615-5448,2154 Pine Way,,Miami,NJ,71242,USA,2020-12-11 20:49:50,FALSE,Silver,Online
4000,Amir,Coleman,acoleman@hotmail.com,(594) 374-3589,4680 Sycamore Blvd,,Norfolk,KY,58590,USA,2024-01-31 18:44:48,FALSE,Green,Ad Campaign
4001,Isla,Ellis,isla.ellis@aol.com,(541) 785-6414,7638 Magnolia Ter,,Boston,IN,32284,USA,2022-11-16 06:02:32,FALSE,Green,Online
4002,Nadia,Nowak,nowak.nadia@aol.com,(564) 305-7764,4495 Vine Blvd,,Jacksonville,MA,32079,USA,2021-12-26 18:05:52,FALSE,Green,In-Store
4003,Savannah,Butler,savannah.butler200@aol.com,(661) 560-2173,8842 Rose Ave,,Regina,QC,T3V 4M2,Canada,2021-04-03 01:00:30,FALSE,Green,Online
4004,Willow,Martin,willowmartin@outlook.com,(265) 274-4753,1912 Ash Ln,Apt 214,Charlotte,WV,71816,USA,2021-09-14 17:28:00,TRUE,Green,In-Store
4005,Declan,Martin,declan_martin@hotmail.com,(349) 575-7220,4072 Willow Blvd,,San Diego,OR,58617,USA,2023-09-26 02:21:57,TRUE,Silver,Online
4006,Aubree,Griffin,aubreegriffin@proton.me,(774) 632-7788,6901 Hawthorne Ave,,Baton Rouge,UT,60440,USA,2024-02-29 21:46:03,TRUE,Green,Online
4007,Hana,Campbell,campbell.hana3406@aol.com,(355) 580-2751,8263 Sycamore Pl,,Houston,CA,45115,USA,2022-12-25 18:29:20,TRUE,Green,Online
4008,Audrey,Huynh,huynh.audrey3360@hotmail.com,(866) 288-2802,2066 Spruce Blvd,Apt 175,Hamilton,BC,X8M 7A7,Canada,2024-03-31 03:35:42,FALSE,Green,Online
4009,Quinn,Dubois,dubois.quinn@aol.com,(224) 273-4437,7849 Elm Pl,,Richmond,SK,N8P 5J0,Canada,2020-04-24 01:21:32,TRUE,Green,Online
4010,Santiago,Stewart,santiagostewart9081@hotmail.com,(825) 961-4424,518 Palm Ave,,Tulsa,NH,46355,USA,2021-01-21 11:38:47,FALSE,Green,Online
4011,Charlotte,Ito,charlotte.ito@gmail.com,(763) 307-2515,8792 Walnut Ct,,Boulder,DE,79049,USA,2023-06-07 06:15:31,TRUE,Green,Online
4012,Grace,Clark,grace_clark@yahoo.com,(300) 667-5715,7356 Magnolia Ct,,Kansas City,KS,94456,USA,2022-06-27 12:28:51,TRUE,Green,Online
4013,Yuri,Edwards,yuri_edwards@icloud.com,(566) 682-2742,1906 Fir Ct,,Tampa,MI,23803,USA,2021-08-04 01:07:28,TRUE,Gold,Referral
4014,Evan,Watanabe,watanabe.evan@yahoo.com,(893) 777-1783,8988 Juniper Ln,,Boulder,GA,21154,USA,2023-05-07 22:27:30,FALSE,Green,In-Store
4015,Faith,Lindberg,lindberg.faith@yahoo.com,(366) 279-4503,8918 Laurel Ln,,Cleveland,ND,65188,USA,2021-02-15 03:31:30,FALSE,Gold,Ad Campaign
4016,Charlie,Watanabe,charliewatanabe6845@hotmail.com,(891) 472-5097,6917 Willow Way,,Houston,MD,84916,USA,2020-06-14 05:24:06,FALSE,Gold,Online
4017,Ara,Wright,wright.ara532@yahoo.com,(211) 705-3826,3680 Poplar Blvd,,Denver,AZ,88828,USA,2022-08-25 16:36:19,TRUE,Green,Online
4018,Hudson,Williams,hudson_williams9510@outlook.com,(360) 618-1205,1308 Magnolia St,,Kansas City,NC,28903,USA,2024-02-12 03:33:27,FALSE,Gold,Online
4019,Silas,Stewart,stewart.silas@proton.me,(774) 550-9761,4936 Palm Ln,,San Antonio,TN,89606,USA,2022-06-24 04:13:29,TRUE,Silver,In-Store
4020,Jonathan,Watson,jonathan.watson5600@gmail.com,(325) 928-5602,2713 Lilac Way,,New Orleans,FL,32529,USA,2022-01-05 11:45:29,TRUE,Green,Online
4021,Felix,Turner,turner.felix@icloud.com,(407) 969-5128,7750 Walnut Ln,,Charlottetown,PE,S0K 3P6,Canada,2024-03-08 05:14:12,TRUE,Silver,Online
4022,Jeremiah,Roman,roman.jeremiah6759@hotmail.com,(704) 910-2349,7332 Walnut Ln,,Dallas,ND,54240,USA,2021-02-01 12:55:18,FALSE,Green,Instagram
4023,Soo,Jenkins,soojenkins@proton.me,(970) 235-4622,6887 Rose Ave,,Boulder,PA,97181,USA,2020-08-23 22:14:40,FALSE,Green,Referral
4024,Alexa,Ramirez,alexa_ramirez@proton.me,(817) 873-7034,423 Elm Way,Apt 129,Phoenix,UT,73420,USA,2023-11-26 04:11:10,FALSE,Silver,Referral
4025,Ariana,Boucher,arianaboucher@hotmail.com,(351) 232-9092,8765 Ivy Rd,,Vancouver,NM,57217,USA,2023-01-17 17:41:07,TRUE,Silver,Instagram
4026,Aiden,Khan,aiden.khan@outlook.com,(969) 981-4863,5870 Alder Dr,,Boulder,MA,70434,USA,2021-11-19 17:21:55,TRUE,Silver,Instagram
4027,Sven,Yamamoto,svenyamamoto@aol.com,(889) 910-5743,8849 Alder Ln,,Madison,OR,26485,USA,2021-11-07 07:33:34,FALSE,Emerald,Online
4028,Elena,Andersson,eandersson7457@gmail.com,(268) 419-3417,3844 Palm Ter,,Buffalo,NJ,27550,USA,2021-05-14 11:36:42,TRUE,Emerald,Instagram
4029,Noah,Harris,noah.harris@icloud.com,(681) 815-1852,3183 Myrtle Ct,,Reno,MS,13182,USA,2022-11-21 23:04:20,TRUE,Gold,Referral
4030,Imran,Lambert,imranlambert@gmail.com,(735) 525-9489,6909 Sycamore Dr,Apt 51,Charlottetown,BC,H1A 2P1,Canada,2024-02-08 17:16:27,TRUE,Green,In-Store
4031,Adeline,Anderson,adelineanderson8739@gmail.com,(246) 673-6428,2614 Pine Ct,,Las Vegas,TX,54802,USA,2023-07-06 19:14:40,TRUE,Green,Online
4032,Mila,Romero,mromero@yahoo.com,(629) 578-3612,3829 Spruce Ct,,Boston,LA,37287,USA,2020-06-02 11:02:17,FALSE,Silver,Online
4033,John,Kennedy,jkennedy@gmail.com,(826) 653-6896,2623 Magnolia Pl,Apt 108,Seattle,AR,86555,USA,2021-06-23 02:49:10,FALSE,Green,In-Store
4034,Peyton,Anderson,anderson.peyton@gmail.com,(220) 429-2399,2525 Vine St,Apt 186,Miami,OK,16089,USA,2020-12-20 10:25:05,TRUE,Gold,Online
4035,Reagan,Cole,rcole@yahoo.com,(333) 719-3410,3381 Pine Pl,,St Paul,CA,36249,USA,2025-06-12 15:34:05,TRUE,Green,Online
4036,Nicholas,Boucher,nboucher@aol.com,(896) 471-3991,2384 Poplar Ave,Apt 278,Calgary,AB,A8M 6P6,Canada,2024-02-22 08:58:20,FALSE,Green,In-Store
4037,Noa,Lam,noa.lam@yahoo.com,(389) 391-8263,3416 Vine Ln,,Detroit,KY,50165,USA,2021-08-06 16:19:46,TRUE,Gold,Online
4038,Madison,Silva,silva.madison@hotmail.com,(659) 344-7490,9289 Palm Pl,,Burnaby,AB,T7C 1L6,Canada,2021-12-25 22:47:06,TRUE,Silver,In-Store
4039,Jason,Reed,jason_reed@gmail.com,(430) 588-5721,5756 Sycamore Ln,,Las Vegas,MN,88186,USA,2025-05-17 09:00:36,TRUE,Green,Online
4040,William,Almeida,william_almeida@hotmail.com,(540) 320-5300,6816 Elm Ter,,Raleigh,VT,24843,USA,2025-01-06 20:35:59,TRUE,Gold,Instagram
4041,Bryson,Campbell,bryson_campbell@outlook.com,(308) 237-7836,6824 Lilac St,,Calgary,NL,C6E 7Y6,Canada,2020-12-04 13:36:11,FALSE,Green,In-Store
4042,Sophia,Woods,woods.sophia8424@aol.com,(932) 257-9580,2209 Sycamore St,,Oklahoma City,UT,47003,USA,2022-05-01 16:52:13,TRUE,Green,Online
4043,Penelope,Nelson,nelson.penelope@hotmail.com,(424) 961-1042,2301 Holly Rd,,Reno,ID,74912,USA,2023-06-11 14:22:12,TRUE,Green,Online
4044,Joseph,Popov,joseph_popov5262@hotmail.com,(399) 732-5569,130 Spruce Rd,,Richmond,QC,A3P 3L3,Canada,2022-05-30 15:59:35,TRUE,Green,Online
4045,Hudson,Watson,hwatson@outlook.com,(675) 801-9860,9207 Alder Ln,,Raleigh,ND,20633,USA,2024-11-30 13:09:06,TRUE,Silver,Online
4046,Yusuf,Butler,yusuf_butler130@yahoo.com,(601) 216-4108,5589 Pine Way,,Hamilton,BC,C9J 0R3,Canada,2022-06-16 12:52:33,FALSE,Silver,Referral
4047,Samuel,Pratt,samuelpratt@gravesgreenery.com,(214) 868-7264,2748 Hawthorne Ct,Apt 249,Chicago,VA,87741,USA,2020-03-13 18:38:05,FALSE,Gold,Online
4048,Benjamin,Owens,benjaminowens2688@yahoo.com,(346) 441-9670,5584 Alder Rd,,Portland,OH,86787,USA,2025-08-22 12:16:16,FALSE,Gold,Online
4049,Scarlett,Chan,schan@yahoo.com,(225) 718-5669,3335 Palm Rd,Apt 221,Santa Fe,LA,99648,USA,2024-04-23 22:02:24,FALSE,Green,Online
4050,Isaiah,Morris,isaiahmorris@icloud.com,(500) 220-1140,2147 Holly Rd,,Camas,NY,36722,USA,2022-10-13 00:03:49,TRUE,Green,In-Store
4051,Violet,Lambert,vlambert751@outlook.com,(472) 983-5912,5620 Fir Blvd,,Reno,NH,43057,USA,2023-11-25 19:43:54,FALSE,Green,Ad Campaign
4052,Evelyn,Vasquez,evasquez@outlook.com,(227) 675-3078,5072 Cherry Rd,,Detroit,VT,13272,USA,2020-10-29 13:37:27,TRUE,Emerald,Online
4053,Abigail,Medina,abigailmedina@gmail.com,(378) 353-6855,4881 Cherry St,,Orlando,OR,53481,USA,2022-09-07 00:48:00,TRUE,Gold,Online
4054,Natalia,Cooper,nataliacooper@aol.com,(737) 351-8374,5453 Birch Ter,,Birmingham,AR,53528,USA,2021-10-09 07:47:40,TRUE,Gold,Online
4055,Adeline,Roman,roman.adeline@outlook.com,(718) 908-5696,1953 Sycamore Ter,Apt 122,New York,NH,56988,USA,2024-08-17 15:53:37,TRUE,Gold,Online
4056,Giovanni,Gutierrez,gutierrez.giovanni8773@yahoo.com,(769) 651-4935,9991 Maple Ave,,Spokane,CT,43740,USA,2025-05-07 21:49:29,FALSE,Silver,Online
4057,Chloe,Reynolds,chloe_reynolds3490@outlook.com,(749) 631-1545,4591 Juniper Ave,,Atlanta,FL,52525,USA,2021-04-12 13:31:03,TRUE,Green,In-Store
4058,Silas,Sato,sato.silas@icloud.com,(608) 327-9066,3778 Walnut Ct,,Reno,VT,21790,USA,2022-06-30 06:20:11,TRUE,Silver,Online
4059,Archer,Jordan,jordan.archer4125@aol.com,(578) 379-8210,2054 Holly Rd,,Richmond,WA,60592,USA,2021-11-21 04:45:00,TRUE,Silver,Online
4060,Genesis,Rios,genesisrios@proton.me,(684) 609-5233,1642 Ivy Way,,Las Vegas,AZ,26321,USA,2022-04-07 00:39:26,TRUE,Green,Online
4061,Mateo,Jackson,mateo_jackson@yahoo.com,(947) 834-8396,1405 Fir Rd,,Eugene,VA,92710,USA,2023-01-24 22:07:17,TRUE,Green,Online
4062,Jaxson,Park,park.jaxson1765@yahoo.com,(223) 444-9453,1365 Cherry Blvd,,Salem,WI,40898,USA,2024-04-28 11:01:03,TRUE,Silver,Online
4063,Soo,Griffin,griffin.soo3516@gmail.com,(542) 298-3011,3767 Cedar Blvd,,Atlanta,MS,92255,USA,2024-12-07 21:11:44,TRUE,Green,Online
4064,Legend,Collins,legend.collins1544@yahoo.com,(718) 618-4195,5764 Cedar Ter,Apt 298,Hartford,DE,37513,USA,2024-06-20 15:56:41,FALSE,Green,Instagram
4065,Sofia,Suzuki,sofiasuzuki@hotmail.com,(931) 493-7085,8957 Ash Ave,,Raleigh,MI,14114,USA,2023-04-12 01:14:49,TRUE,Green,Online
4066,Gianna,Allen,gianna_allen@gmail.com,(413) 426-2098,5767 Lilac Ter,,Tulsa,VT,37233,USA,2022-07-28 17:53:11,FALSE,Green,Online
4067,Brooklyn,Gomez,brooklyn_gomez@icloud.com,(443) 623-5527,154 Ivy St,,Charlotte,FL,50461,USA,2022-01-29 10:36:57,FALSE,Green,In-Store
4068,Kento,McDonald,kentomcdonald7708@icloud.com,(243) 895-6400,259 Alder Pl,Apt 293,Oklahoma City,CO,24879,USA,2022-08-05 22:01:06,TRUE,Silver,Online
4069,Maverick,Ortiz,mortiz@aol.com,(562) 904-6884,7873 Cherry Rd,,Denver,OR,70630,USA,2023-10-31 18:11:46,TRUE,Green,Online
4070,Nora,Young,norayoung@yahoo.com,(237) 929-8264,2995 Spruce Ave,,Atlanta,NY,74033,USA,2023-08-26 16:36:07,TRUE,Green,Online
4071,Carter,Cole,cole.carter@aol.com,(570) 421-2505,5673 Pine Ave,,Spokane,OR,50695,USA,2020-04-30 06:49:14,FALSE,Silver,Online
4072,Margaret,Jenkins,margaretjenkins@gmail.com,(562) 499-7480,4209 Poplar Way,Apt 245,Albuquerque,NH,74865,USA,2022-09-28 14:53:45,TRUE,Green,Online
4073,Zachary,Morris,zachary_morris9750@gmail.com,(859) 263-7813,5633 Sycamore Ter,,Austin,KS,99927,USA,2023-04-10 00:20:34,FALSE,Emerald,Online
4074,Levi,Pham,levi.pham@hotmail.com,(292) 203-2952,5460 Vine Ter,,Portland,IN,29253,USA,2025-08-09 10:40:47,TRUE,Silver,In-Store
4075,Leila,Lefevre,lefevre.leila@proton.me,(912) 636-5425,694 Maple Pl,,Eugene,GA,83511,USA,2024-04-09 13:30:10,FALSE,Green,Online
4076,Ella,Correia,ecorreia@hotmail.com,(640) 694-4706,7826 Elm Pl,,Fresno,IA,97321,USA,2025-02-10 19:48:35,TRUE,Gold,Referral
4077,Bella,Howard,bella_howard1053@icloud.com,(542) 844-8724,8222 Laurel Blvd,Apt 194,Fresno,CO,66898,USA,2022-07-26 05:30:10,TRUE,Gold,In-Store
4078,Julian,Hayes,hayes.julian@hotmail.com,(877) 644-5892,1854 Willow Rd,,Jacksonville,FL,68017,USA,2020-07-27 19:27:13,TRUE,Silver,Online
4079,Kaylee,Bailey,kbailey2354@hotmail.com,(266) 442-6094,2204 Ivy Ter,Apt 124,Buffalo,FL,70694,USA,2023-02-16 21:04:57,FALSE,Silver,In-Store
4080,Amina,Lombardi,amina_lombardi@aol.com,(737) 618-2171,8752 Sycamore Way,,Richmond,NC,97798,USA,2020-04-28 13:52:46,TRUE,Green,Online
4081,Damian,Yamamoto,dyamamoto@icloud.com,(751) 229-8108,855 Magnolia Ave,,Boise,FL,65634,USA,2024-07-15 00:59:47,FALSE,Gold,In-Store
4082,Marta,Griffin,martagriffin7975@gmail.com,(785) 213-9365,3188 Walnut Ter,,Tulsa,OK,69043,USA,2020-02-05 09:50:11,FALSE,Green,Online
4083,Jayden,Jimenez,jaydenjimenez2030@gmail.com,(245) 529-7289,4061 Cherry Ter,,Fresno,MT,37704,USA,2022-01-16 06:04:02,FALSE,Green,Instagram
4084,Daniel,Costa,daniel_costa7937@icloud.com,(512) 248-3126,8216 Hawthorne Way,,Fredericton,MB,S4E 3J6,Canada,2020-12-25 01:03:41,TRUE,Green,Online
4085,Elizabeth,Reed,reed.elizabeth@outlook.com,(444) 613-3260,1456 Elm Way,,Kansas City,AR,93734,USA,2025-09-11 11:25:07,FALSE,Silver,Instagram
4086,Aubrey,Tanaka,aubrey.tanaka3357@icloud.com,(564) 464-3835,1471 Juniper Way,Apt 224,New York,NE,51557,USA,2021-05-30 02:17:26,FALSE,Green,Online
4087,Nathan,Parker,parker.nathan8687@outlook.com,(433) 320-6354,3334 Palm Ave,Apt 112,Miami,OK,96227,USA,2022-04-01 05:15:47,FALSE,Green,In-Store
4088,Anita,Peterson,anita_peterson@proton.me,(498) 489-7282,851 Pine Rd,Apt 239,Birmingham,ND,56043,USA,2023-02-21 00:07:44,TRUE,Silver,Online
4089,Aubrey,Thomas,aubreythomas1975@outlook.com,(481) 219-4943,5890 Alder Blvd,,Chicago,NV,57534,USA,2023-11-29 03:25:16,FALSE,Silver,Instagram
4090,Stella,Medina,stellamedina@aol.com,(832) 251-7630,7453 Cherry Way,,Charlotte,IL,88496,USA,2020-10-21 09:23:38,TRUE,Gold,Online
4091,Dahlia,Castro,dahlia.castro8564@yahoo.com,(275) 956-1373,4644 Ivy Pl,,Houston,TX,18615,USA,2024-08-31 03:46:37,TRUE,Gold,Online
4092,Nicholas,Abe,nicholas_abe7135@outlook.com,(338) 496-4356,5368 Hawthorne Rd,,Atlanta,OR,83892,USA,2023-09-23 20:41:43,TRUE,Green,Online
4093,Ara,Butler,arabutler1680@proton.me,(511) 489-1020,1051 Birch Blvd,,Tampa,MO,22468,USA,2020-09-08 16:06:07,TRUE,Green,Online
4094,Damian,Long,long.damian@yahoo.com,(928) 723-6251,61 Maple Ter,Apt 290,New York,MS,65541,USA,2023-06-09 08:55:30,TRUE,Emerald,In-Store
4095,Addison,Ferreira,ferreira.addison@icloud.com,(267) 924-1512,2975 Juniper Ct,,Charlotte,KS,72528,USA,2023-10-31 06:28:26,TRUE,Gold,In-Store
4096,Audrey,Cruz,cruz.audrey@outlook.com,(619) 804-4388,8286 Walnut Way,Apt 94,Portland,MD,94003,USA,2023-04-26 23:09:47,TRUE,Silver,In-Store
4097,Joseph,Pereira,pereira.joseph@gmail.com,(756) 482-7550,3641 Ivy Way,,Atlanta,PA,69357,USA,2022-09-20 08:02:34,FALSE,Green,Online
4098,Emily,Wilson,wilson.emily@icloud.com,(239) 259-6528,300 Elm Ave,,New York,KY,98783,USA,2022-08-18 22:51:43,FALSE,Silver,Online
4099,Lucy,Alvarez,alvarez.lucy@hotmail.com,(755) 699-3535,4968 Ivy St,,St Louis,MO,11622,USA,2024-01-19 18:01:35,TRUE,Gold,Online
4100,Samuel,Watson,samuelwatson@hotmail.com,(908) 354-7529,6663 Oak Ter,,Buffalo,DE,81056,USA,2023-02-10 03:52:56,TRUE,Gold,In-Store
4101,Jackson,Reed,jreed@yahoo.com,(436) 422-8644,9268 Ash Rd,,Santa Fe,AZ,47015,USA,2021-03-14 05:09:26,TRUE,Silver,Online
4102,Aiden,Iyer,aiden_iyer9447@hotmail.com,(702) 510-4952,7191 Alder Dr,Apt 134,Birmingham,TX,46267,USA,2022-03-02 02:00:07,TRUE,Green,In-Store
4103,Ingrid,Kennedy,kennedy.ingrid@yahoo.com,(760) 454-4651,3031 Cherry Ter,,Fredericton,SK,R9M 6L6,Canada,2021-02-23 02:26:38,TRUE,Green,In-Store
4104,Jasmine,Fisher,jasmine.fisher@proton.me,(578) 522-6884,6731 Spruce Ter,,Montreal,ON,T0V 1B8,Canada,2025-03-14 08:12:55,FALSE,Green,Online
4105,Emily,Aguilar,aguilar.emily6348@hotmail.com,(267) 608-3458,9154 Ash Ter,Apt 128,Birmingham,IL,43104,USA,2020-10-15 03:40:56,TRUE,Gold,Online
4106,Rylee,Patterson,rpatterson@yahoo.com,(481) 309-1395,9401 Magnolia Dr,Apt 48,Salem,VA,93705,USA,2021-06-19 13:01:32,TRUE,Green,In-Store
4107,Jordan,Roman,jordanroman@hotmail.com,(766) 283-7361,7841 Maple Ter,,Tulsa,MI,14889,USA,2020-05-18 00:23:11,FALSE,Silver,In-Store
4108,Samuel,Chan,samuelchan@gmail.com,(294) 568-9687,3244 Spruce St,,Denver,PA,32331,USA,2020-09-03 03:58:59,FALSE,Green,Instagram
4109,Christopher,Brown,brown.christopher5401@proton.me,(245) 911-8722,5820 Poplar Ct,Apt 101,Spokane,MD,88776,USA,2021-07-06 05:13:13,TRUE,Green,Referral
4110,Ian,Singh,isingh@outlook.com,(307) 896-1189,5971 Oak Pl,,Norfolk,OH,73879,USA,2021-02-10 18:35:49,FALSE,Silver,Online
4111,Jeremiah,Flores,jflores@gmail.com,(732) 342-6859,7682 Birch Ave,,Oklahoma City,MN,11056,USA,2024-05-16 09:58:07,TRUE,Silver,Online
4112,Lucy,Rivera,rivera.lucy6400@icloud.com,(258) 867-3784,7340 Myrtle Ln,,Tacoma,AL,58801,USA,2025-05-16 02:36:52,FALSE,Green,Online
4113,Claire,King,claire_king9698@proton.me,(989) 754-9247,4462 Pine Dr,,Denver,SD,62968,USA,2024-04-14 21:14:49,TRUE,Gold,Online
4114,Owen,Nowak,owennowak@gmail.com,(671) 711-1658,6083 Spruce Way,,Oklahoma City,ID,31914,USA,2023-12-02 05:34:49,TRUE,Green,Referral
4115,Wyatt,Garcia-Santos,wyattgarcia-santos@hotmail.com,(208) 546-1451,4803 Alder Ave,,Fresno,VA,53624,USA,2020-08-20 19:12:24,FALSE,Green,Online
4116,Addison,Carter,carter.addison2557@gmail.com,(849) 249-8525,7996 Fir Ln,,Norfolk,KS,79311,USA,2021-08-13 04:30:27,TRUE,Green,Online
4117,Mia,Henry,mhenry@hotmail.com,(421) 861-2927,7256 Lilac Dr,,St Louis,WY,24541,USA,2023-03-22 23:25:46,FALSE,Silver,Online
4118,Levi,Adams,leviadams8748@outlook.com,(616) 287-6522,6883 Maple Dr,,New York,MA,64388,USA,2021-05-11 09:57:49,FALSE,Emerald,Online
4119,Hassan,Hill,hill.hassan@gmail.com,(836) 821-6762,7567 Vine Ln,,Raleigh,UT,20435,USA,2020-12-01 06:12:40,TRUE,Green,Online
4120,Kento,Kobayashi,kento_kobayashi@hotmail.com,(273) 406-6923,4526 Ivy Blvd,,Pittsburgh,MS,90798,USA,2020-10-19 09:08:29,FALSE,Silver,Online
4121,Natalia,Patterson,nataliapatterson@gmail.com,(404) 466-5924,7789 Cherry Blvd,,St Louis,GA,89019,USA,2020-04-25 10:05:12,TRUE,Green,Referral
4122,Zara,Petrov,zpetrov2988@aol.com,(539) 322-3102,1839 Alder Dr,,Milwaukee,LA,55085,USA,2024-09-21 08:10:34,TRUE,Green,Online
4123,Aisha,Adams,aishaadams9672@outlook.com,(936) 570-1064,7026 Maple Ln,,Hartford,WY,21564,USA,2023-04-10 05:34:28,TRUE,Silver,In-Store
4124,Serenity,Pratt,pratt.serenity533@yahoo.com,(478) 357-3036,4046 Myrtle St,Apt 148,St. John's,SK,B7C 0K1,Canada,2020-11-14 10:38:21,FALSE,Gold,In-Store
4125,Gianna,Rios,gianna.rios@outlook.com,(521) 741-4995,4643 Walnut Ln,,Portland,WI,51035,USA,2020-03-18 01:18:57,TRUE,Green,Online
4126,Jaxson,Russell,jrussell316@proton.me,(755) 730-3707,6161 Cherry Pl,,Charlottetown,ON,J2M 9H3,Canada,2020-02-11 00:19:26,TRUE,Silver,Online
4127,Rose,Tanaka,rtanaka@hotmail.com,(669) 690-2592,8132 Laurel Ter,,San Jose,ID,65917,USA,2021-07-10 12:38:08,FALSE,Green,Online
4128,Rafael,Foster,foster.rafael2661@gmail.com,(978) 844-8722,9998 Laurel Dr,Apt 180,Vancouver,CA,71476,USA,2022-11-08 05:24:10,FALSE,Green,In-Store
4129,Vivian,Green,vivian.green@gmail.com,(340) 566-2368,5216 Alder Pl,,Boston,VT,62840,USA,2021-08-19 09:00:20,FALSE,Green,Instagram
4130,Nathaniel,Richardson,nathaniel.richardson@aol.com,(401) 328-9970,3953 Elm Ct,,Fort Collins,AL,89395,USA,2023-01-12 12:26:44,TRUE,Gold,In-Store
4131,Quinn,Russell,russell.quinn@proton.me,(812) 577-2578,7717 Palm St,,Boise,WY,85116,USA,2024-05-05 11:30:45,FALSE,Green,Online
4132,Bailey,Moreau,bailey_moreau@outlook.com,(916) 378-5021,3636 Ivy Blvd,,St Paul,ND,24072,USA,2021-07-10 01:55:34,FALSE,Green,Online
4133,Gabriella,King,gabriellaking@icloud.com,(577) 819-8934,5561 Maple Ct,,Albuquerque,OR,76487,USA,2021-07-23 22:17:40,TRUE,Green,Online
4134,Amina,Okada,okada.amina5292@hotmail.com,(240) 542-4724,8257 Lilac Ave,,Baton Rouge,NH,45282,USA,2023-03-22 04:12:25,TRUE,Gold,In-Store
4135,Ruby,Campos,campos.ruby@aol.com,(899) 460-2573,8309 Ivy St,,San Jose,CA,95033,USA,2025-08-03 10:59:29,TRUE,Emerald,Referral
